Filename,Transcription,Sample Rate (Hz),Channels,Bit Depth,Number of Samples,Duration (s),File Size (bytes),Peak Amplitude,RMS Amplitude
075_Ang_pagsulat_og_istorya_makatabang_sa_pagpaambit_sa_imong_mga_hunahuna.wav,Ang Pagsulat Og Istorya Makatabang Sa Pagpaambit Sa Imong Mga Hunahuna,48000,2,16,256000,5.33,1024078,0.7758,0.0827
076_Ang_akong_paboritong_bulan_sa_tuig_kay_Disyembre_kay_bugnaw_ang_panahon.wav,Ang Akong Paboritong Bulan Sa Tuig Kay Disyembre Kay Bugnaw Ang Panahon,48000,2,16,219136,4.57,876622,0.645,0.0807
077_Ang_akong_damgo_mao_ang_mahimong_usa_ka_maayong_inhenyero_sa_umaabot.wav,Ang Akong Damgo Mao Ang Mahimong Usa Ka Maayong Inhenyero Sa Umaabot,48000,2,16,414720,8.64,1658958,0.6005,0.0842
078_kadtong_tawo_nga_nagbarog_sa_kilid_sa_dalan_gahapon_kay_akong_igsuon_nga_gikan_sa_Manila.wav,Kadtong Tawo Nga Nagbarog Sa Kilid Sa Dalan Gahapon Kay Akong Igsuon Nga Gikan Sa Manila,46050,2,16,192000,8.32,768078,0.1046,0.0093
079_kung_moabot_ka_sa_among_balay_karong_gabii_pangandam_ko_og_espesyal_nga_panihapon_para_nimo.wav,Kung Moabot Ka Sa Among Balay Karong Gabii Pangandam Ko Og Espesyal Nga Panihapon Para Nimo,46050,2,16,192000,8.04,768078,0.0775,0.01
080_ang_among_silingan_kanunay_maghimo_og_saba_kada_gabii_mao_nga_dili_ko_katulog_og_tarong.wav,Ang Among Silingan Kanunay Maghimo Og Saba Kada Gabii Mao Nga Dili Ko Katulog Og Tarong,46050,2,16,192000,11.01,768078,0.1205,0.0088
081_dili_ko_kasabot_nganon_wala_ka_motunga_sa_among_kasal_bisan_pa_man_og_gidapit_tika.wav,Dili Ko Kasabot Nganon Wala Ka Motunga Sa Among Kasal Bisan Pa Man Og Gidapit Tika,46050,2,16,192000,8.94,768078,0.1324,0.0103
082_ang_among_anak_nakadaog_sa_contest_sa_eskwelahan_tungod_sa_iyang_maanindot_nga_tingog.wav,Ang Among Anak Nakadaog Sa Contest Sa Eskwelahan Tungod Sa Iyang Maanindot Nga Tingog,46050,2,16,192000,9.39,768078,0.1083,0.0099
083_ang_among_supervisor_dili_mouyon_sa_akong_sugyot_bisan_pa_og_kini_makahatag_og_dakong_benepisyo_sa_kompanya.wav,Ang Among Supervisor Dili Mouyon Sa Akong Sugyot Bisan Pa Og Kini Makahatag Og Dakong Benepisyo Sa Kompanya,46050,2,16,192000,10.6,768078,0.1322,0.0112
084_kinahanglan_nakong_matapos_kining_tanan_nga_mga_papeles_sa_dili_pa_mahuman_ang_semana_aron_dili_ko_mapakyas.wav,Kinahanglan Nakong Matapos Kining Tanan Nga Mga Papeles Sa Dili Pa Mahuman Ang Semana Aron Dili Ko Mapakyas,46050,2,16,192000,10.37,768078,0.0995,0.0099
085_ang_akong_kauban_sa_trabaho_kanunay_nga_mogawas_sa_opisina_nga_wala.wav,Ang Akong Kauban Sa Trabaho Kanunay Nga Mogawas Sa Opisina Nga Wala,46050,2,16,192000,9.9,768078,0.1307,0.0114
086_dugay_na_kaayo_kong_nagtrabaho_dinhi_sa_kompanya_pero_wala_gihapon.wav,Dugay Na Kaayo Kong Nagtrabaho Dinhi Sa Kompanya Pero Wala Gihapon,46050,2,16,192000,8.96,768078,0.1331,0.0129
087_ang_bag-ong_empleyado_mas_paspas_motrabaho_kaysa_sa_mga_dugay_na_dinhi.wav,Ang Bag-ong Empleyado Mas Paspas Motrabaho Kaysa Sa Mga Dugay Na Dinhi,46050,2,16,192000,8.75,768078,0.1246,0.0113
088_ang_akong_mga_ginikanan_dili_mouyon_sa_among_relasyon_tungod_kay_lahi_among_relihiyon.wav,Ang Akong Mga Ginikanan Dili Mouyon Sa Among Relasyon Tungod Kay Lahi Among Relihiyon,46050,2,16,192000,10.86,768078,0.1281,0.0124
089_kada_adlaw_ang_akong_asawa_motawag_nako_sa_opisina_aron_mangutana_kung_naunsa_na_ko.wav,Kada Adlaw Ang Akong Asawa Motawag Nako Sa Opisina Aron Mangutana Kung Naunsa Na Ko,46050,2,16,192000,10.41,768078,0.0978,0.0101
090_ang_among_mga_anak_magdula_sa_garden_kada_hapon_human_sa_ilang_homework.wav,Ang Among Mga Anak Magdula Sa Garden Kada Hapon Human Sa Ilang Homework,46050,2,16,192000,7.74,768078,0.0807,0.0079
091_ang_akong_igsuon_nga_naa_sa_America_kanunay_magpadala_og_mga_regalo_para_sa_among_pamilya.wav,Ang Akong Igsuon Nga Naa Sa America Kanunay Magpadala Og Mga Regalo Para Sa Among Pamilya,46050,2,16,192000,8.06,768078,0.1026,0.0091
092_gusto_nako_nga_makakita_og_trabaho_sa_siyudad_aron_makatabang_ko_sa_akong_pamilya_sa_probinsya.wav,Gusto Nako Nga Makakita Og Trabaho Sa Siyudad Aron Makatabang Ko Sa Akong Pamilya Sa Probinsya,46050,2,16,192000,10.2,768078,0.0971,0.0097
093_ang_among_maestra_gahatag_kanamo_og_daghan_kaayong_homework_nga_dili_na_mi_katulog_og_sayo.wav,Ang Among Maestra Gahatag Kanamo Og Daghan Kaayong Homework Nga Dili Na Mi Katulog Og Sayo,46050,2,16,192000,10.47,768078,0.1239,0.0086
094_kinahanglan_kong_magtuon_og_maayo_karong_semanaha_tungod_kay_naay_importante_nga_eksam_sa_sunod_semana.wav,Kinahanglan Kong Magtuon Og Maayo Karong Semanaha Tungod Kay Naay Importante Nga Eksam Sa Sunod Semana,46050,2,16,192000,10.94,768078,0.1083,0.0083
095_ang_akong_manghod_nakadawat_og_scholarship_sa_usa_ka_inila_nga_unibersidad_sa_Manila.wav,Ang Akong Manghod Nakadawat Og Scholarship Sa Usa Ka Inila Nga Unibersidad Sa Manila,46050,2,16,192000,9.19,768078,0.1193,0.011
096_ang_among_eskwelahan_adunay_bag-ong_library_nga_kompleto_sa_mga_libro_ug_computers.wav,Ang Among Eskwelahan Adunay Bag-ong Library Nga Kompleto Sa Mga Libro Ug Computers,46050,2,16,192000,8.9,768078,0.1012,0.0105
097_lisod_kaayo_ang_mathematics_pero_kinahanglan_gyud_nakong_makapasar_aron_mahuman_ko.wav,Lisod Kaayo Ang Mathematics Pero Kinahanglan Gyud Nakong Makapasar Aron Mahuman Ko,46050,2,16,192000,9.13,768078,0.0993,0.0084
098_ang_tindahan_sa_eskina_nagpamaligya_og_barato_nga_mga_butang_pero_dili_kaayo_maayo_ang_kalidad.wav,Ang Tindahan Sa Eskina Nagpamaligya Og Barato Nga Mga Butang Pero Dili Kaayo Maayo Ang Kalidad,46050,2,16,192000,10.75,768078,0.0909,0.0083
099_kinahanglan_kong_mopalit_og_bag-ong_cellphone_kay_nadaut_ang_akoa_sa_pagkahulog_sa_swimming_pool.wav,Kinahanglan Kong Mopalit Og Bag-ong Cellphone Kay Nadaut Ang Akoa Sa Pagkahulog Sa Swimming Pool,46050,2,16,192000,9.77,768078,0.1463,0.0111
100_ang_among_negosyo_sa_pagpamaligya_og_isda_nagmalampuson_tungod_sa_among_daghang_suki.wav,Ang Among Negosyo Sa Pagpamaligya Og Isda Nagmalampuson Tungod Sa Among Daghang Suki,46050,2,16,192000,9.96,768078,0.105,0.0092
101_ang_tag-iya_sa_mall_nagdesisyon_nga_magbuhat_og_bag-ong_parking_area_para_sa_mga_customers.wav,Ang Tag-iya Sa Mall Nagdesisyon Nga Magbuhat Og Bag-ong Parking Area Para Sa Mga Customers,46050,2,16,192000,9.15,768078,0.1006,0.0095
102_kada_adlaw_mopalit_ko_og_pan_sa_among_silingan_nga_bakery_kay_lami_kaayo_ilang_tinapay.wav,Kada Adlaw Mopalit Ko Og Pan Sa Among Silingan Nga Bakery Kay Lami Kaayo Ilang Tinapay,46050,2,16,192000,9.96,768078,0.0975,0.0091
103_ang_doktor_niingon_nga_kinahanglan_kong_mag_ehersisyo_kada_adlaw_ug_maglikay_sa_mga_tam-is_nga_pagkaon.wav,Ang Doktor Niingon Nga Kinahanglan Kong Mag Ehersisyo Kada Adlaw Ug Maglikay Sa Mga Tam-is Nga Pagkaon,46050,2,16,192000,12.8,768078,0.0721,0.0077
104_ang_akong_lola_adunay_high_blood_pressure_mao_nga_kinahanglan_siyang_moinom_og_tambal_kada_adlaw.wav,Ang Akong Lola Adunay High Blood Pressure Mao Nga Kinahanglan Siyang Moinom Og Tambal Kada Adlaw,46050,2,16,192000,9.45,768078,0.0916,0.0078
105_kada_buntag_mobangon_ko_og_sayo_aron_makalakaw-lakaw_sa_park_para_sa_akong_kahimsog.wav,Kada Buntag Mobangon Ko Og Sayo Aron Makalakaw-lakaw Sa Park Para Sa Akong Kahimsog,46050,2,16,192000,9.83,768078,0.0984,0.0102
106_ang_among_barangay_health_center_naghatag_og_libre_nga_check-up_para_sa_tanang_mga_bata.wav,Ang Among Barangay Health Center Naghatag Og Libre Nga Check-up Para Sa Tanang Mga Bata,46050,2,16,192000,8.75,768078,0.0985,0.0085
107_tungod_sa_akong_sakit_sa_tiyan_dili_na_ko_kakaon_og_mga_pagkaong_daghan_og_sili.wav,Tungod Sa Akong Sakit Sa Tiyan Dili Na Ko Kakaon Og Mga Pagkaong Daghan Og Sili,46050,2,16,192000,8.06,768078,0.0546,0.0065
108_lage_muadto_nakog_mercado.wav,Lage Muadto Nakog Mercado,44100,2,16,184987,4.19,739992,0.1661,0.0219
109_asa_diay_ka_nagpuyo_karun.wav,Asa Diay Ka Nagpuyo Karun,44100,2,16,133787,3.03,535192,0.2435,0.0187
110_nagpuyo_ko_sa_lapasan.wav,Nagpuyo Ko Sa Lapasan,44100,2,16,129947,2.95,519832,0.2023,0.0219
111_nganong_niabot_sad_ka_dira_tanawa_unsay_nahitabo_saimoha_karun.wav,Nganong Niabot Sad Ka Dira Tanawa Unsay Nahitabo Saimoha Karun,44100,2,16,210944,4.78,843820,0.1189,0.0197
112_kung_ang_iro_gadagan_gaunsa_lugar_ang_langgam.wav,Kung Ang Iro Gadagan Gaunsa Lugar Ang Langgam,44100,2,16,241947,5.49,967832,0.1353,0.0155
113_sulod_na_sa_klase_dong_late_na_kaayo_ka.wav,Sulod Na Sa Klase Dong Late Na Kaayo Ka,44100,2,16,165787,3.76,663192,0.1216,0.0133
114_unsa_imo_pamati_karun_maayo_raba.wav,Unsa Imo Pamati Karun Maayo Raba,44100,2,16,204187,4.63,816792,0.0572,0.0085
115_unsa_imong_ganahan.wav,Unsa Imong Ganahan,44100,2,16,117787,2.67,471192,0.1003,0.0155
116_palihug_tabanga_kog_dala_ani.wav,Palihug Tabanga Kog Dala Ani,44100,2,16,180507,4.09,722072,0.1519,0.0149
117_unsa_imong_plano_karung_adlawa.wav,Unsa Imong Plano Karung Adlawa,44100,2,16,149787,3.4,599192,0.1032,0.0145
118_asa_dapit_ang_simbahan.wav,Asa Dapit Ang Simbahan,44100,2,16,132507,3.0,530072,0.2059,0.0164
119_daghan_kaayong_salamat.wav,Daghan Kaayong Salamat,44100,2,16,142747,3.24,571032,0.0506,0.008
120_ganahan_ko_maminaw_ug_musika.wav,Ganahan Ko Maminaw Ug Musika,44100,2,16,167067,3.79,668312,0.0668,0.0109
121_init_kaayo_karung_adlawa.wav,Init Kaayo Karung Adlawa,44100,2,16,156187,3.54,624792,0.0759,0.0125
122_unsay_imong_ganahan_kanon.wav,Unsay Imong Ganahan Kanon,44100,2,16,144667,3.28,578712,0.0682,0.0112
123_wala_pako_kasulod_sa_sinehan.wav,Wala Pako Kasulod Sa Sinehan,44100,2,16,133147,3.02,532632,0.2432,0.026
124_unsay_imong_ganahan_nga_adlaw_sa_semana.wav,Unsay Imong Ganahan Nga Adlaw Sa Semana,44100,2,16,202267,4.59,809112,0.1091,0.0157
