Filename,Transcription,Sample Rate (Hz),Channels,Bit Depth,Number of Samples,Duration (s),File Size (bytes),Peak Amplitude,RMS Amplitude
084_kinahanglan_nakong_matapos_kining_tanan_nga_mga_papeles_sa_dili_pa_mahuman_ang_semana_aron_dili_ko_mapakyas.wav,,46050,1,16,192000,10.370000,384044,0.063100,0.006800
085_ang_akong_kauban_sa_trabaho_kanunay_nga_mogawas_sa_opisina_nga_wala.wav,,46050,1,16,192000,9.900000,384044,0.074700,0.007800
086_dugay_na_kaayo_kong_nagtrabaho_dinhi_sa_kompanya_pero_wala_gihapon.wav,,46050,1,16,192000,8.960000,384044,0.078100,0.008200
087_ang_bag-ong_empleyado_mas_paspas_motrabaho_kaysa_sa_mga_dugay_na_dinhi.wav,,46050,1,16,192000,8.750000,384044,0.078000,0.008100
088_ang_akong_mga_ginikanan_dili_mouyon_sa_among_relasyon_tungod_kay_lahi_among_relihiyon.wav,,46050,1,16,192000,10.860000,384044,0.084700,0.008300
089_kada_adlaw_ang_akong_asawa_motawag_nako_sa_opisina_aron_mangutana_kung_naunsa_na_ko.wav,,46050,1,16,192000,10.410000,384044,0.069500,0.007500
090_ang_among_mga_anak_magdula_sa_garden_kada_hapon_human_sa_ilang_homework.wav,,46050,1,16,192000,7.740000,384044,0.045200,0.005500
091_ang_akong_igsuon_nga_naa_sa_America_kanunay_magpadala_og_mga_regalo_para_sa_among_pamilya.wav,,46050,1,16,192000,8.060000,384044,0.054400,0.006400
092_gusto_nako_nga_makakita_og_trabaho_sa_siyudad_aron_makatabang_ko_sa_akong_pamilya_sa_probinsya.wav,,46050,1,16,192000,10.200000,384044,0.059800,0.006700
093_ang_among_maestra_gahatag_kanamo_og_daghan_kaayong_homework_nga_dili_na_mi_katulog_og_sayo.wav,,46050,1,16,192000,10.470000,384044,0.084800,0.006200
094_kinahanglan_kong_magtuon_og_maayo_karong_semanaha_tungod_kay_naay_importante_nga_eksam_sa_sunod_semana.wav,,46050,1,16,192000,10.940000,384044,0.051000,0.005900
095_ang_akong_manghod_nakadawat_og_scholarship_sa_usa_ka_inila_nga_unibersidad_sa_Manila.wav,,46050,1,16,192000,9.190000,384044,0.072100,0.007500
096_ang_among_eskwelahan_adunay_bag-ong_library_nga_kompleto_sa_mga_libro_ug_computers.wav,,46050,1,16,192000,8.900000,384044,0.072700,0.007400
097_lisod_kaayo_ang_mathematics_pero_kinahanglan_gyud_nakong_makapasar_aron_mahuman_ko.wav,,46050,1,16,192000,9.130000,384044,0.046300,0.005300
098_ang_tindahan_sa_eskina_nagpamaligya_og_barato_nga_mga_butang_pero_dili_kaayo_maayo_ang_kalidad.wav,,46050,1,16,192000,10.750000,384044,0.057200,0.005800
099_kinahanglan_kong_mopalit_og_bag-ong_cellphone_kay_nadaut_ang_akoa_sa_pagkahulog_sa_swimming_pool.wav,,46050,1,16,192000,9.770000,384044,0.087500,0.007500
100_ang_among_negosyo_sa_pagpamaligya_og_isda_nagmalampuson_tungod_sa_among_daghang_suki.wav,,46050,1,16,192000,9.960000,384044,0.084000,0.006300
101_ang_tag-iya_sa_mall_nagdesisyon_nga_magbuhat_og_bag-ong_parking_area_para_sa_mga_customers.wav,,46050,1,16,192000,9.150000,384044,0.079400,0.006600
102_kada_adlaw_mopalit_ko_og_pan_sa_among_silingan_nga_bakery_kay_lami_kaayo_ilang_tinapay.wav,,46050,1,16,192000,9.960000,384044,0.062700,0.006300
103_ang_doktor_niingon_nga_kinahanglan_kong_mag_ehersisyo_kada_adlaw_ug_maglikay_sa_mga_tam-is_nga_pagkaon.wav,,46050,1,16,192000,12.800000,384044,0.054600,0.005300
104_ang_akong_lola_adunay_high_blood_pressure_mao_nga_kinahanglan_siyang_moinom_og_tambal_kada_adlaw.wav,,46050,1,16,192000,9.450000,384044,0.044500,0.005300
105_kada_buntag_mobangon_ko_og_sayo_aron_makalakaw-lakaw_sa_park_para_sa_akong_kahimsog.wav,,46050,1,16,192000,9.830000,384044,0.074600,0.007300
106_ang_among_barangay_health_center_naghatag_og_libre_nga_check-up_para_sa_tanang_mga_bata.wav,,46050,1,16,192000,8.750000,384044,0.055800,0.005900
107_tungod_sa_akong_sakit_sa_tiyan_dili_na_ko_kakaon_og_mga_pagkaong_daghan_og_sili.wav,,46050,1,16,192000,8.060000,384044,0.044800,0.004300
108_lage_muadto_nakog_mercado.wav,,44100,1,16,184987,4.190000,370018,0.154700,0.015500
109_asa_diay_ka_nagpuyo_karun.wav,,44100,1,16,133787,3.030000,267618,0.131500,0.013200
110_nagpuyo_ko_sa_lapasan.wav,,44100,1,16,129947,2.950000,259938,0.112500,0.012900
111_nganong_niabot_sad_ka_dira_tanawa_unsay_nahitabo_saimoha_karun.wav,,44100,1,16,210944,4.780000,421932,0.082000,0.013600
112_kung_ang_iro_gadagan_gaunsa_lugar_ang_langgam.wav,,44100,1,16,241947,5.490000,483938,0.070300,0.009800
113_sulod_na_sa_klase_dong_late_na_kaayo_ka.wav,,44100,1,16,165787,3.760000,331618,0.083000,0.008800
114_unsa_imo_pamati_karun_maayo_raba.wav,,44100,1,16,204187,4.630000,408418,0.043000,0.006000
115_unsa_imong_ganahan.wav,,44100,1,16,117787,2.670000,235618,0.087200,0.011200
116_palihug_tabanga_kog_dala_ani.wav,,44100,1,16,180507,4.090000,361058,0.087500,0.010000
117_unsa_imong_plano_karung_adlawa.wav,,44100,1,16,149787,3.400000,299618,0.065200,0.009900
118_asa_dapit_ang_simbahan.wav,,44100,1,16,132507,3.000000,265058,0.109000,0.010600
119_daghan_kaayong_salamat.wav,,44100,1,16,142747,3.240000,285538,0.039500,0.005400
120_ganahan_ko_maminaw_ug_musika.wav,,44100,1,16,167067,3.790000,334178,0.044500,0.007500
121_init_kaayo_karung_adlawa.wav,,44100,1,16,156187,3.540000,312418,0.054000,0.008100
122_unsay_imong_ganahan_kanon.wav,,44100,1,16,144667,3.280000,289378,0.049300,0.007300
123_wala_pako_kasulod_sa_sinehan.wav,,44100,1,16,133147,3.020000,266338,0.173200,0.017600
124_unsay_imong_ganahan_nga_adlaw_sa_semana.wav,,44100,1,16,202267,4.590000,404578,0.064600,0.010900
