Filename,Transcription,Sample Rate (Hz),Channels,Bit Depth,Number of Samples,Duration (s),File Size (bytes),Peak Amplitude,RMS Amplitude
038_Mas_maayo_nga_magpraktis_sa_paglitok_sa_mga_pulong_para_mas_klaro.wav,,48000,1,16,172032,3.580000,344108,0.489200,0.067200
039_Dugay_na_ko_wala_kabisita_sa_akong_mga_higala_sa_pikas_barangay.wav,,48000,1,16,136533,2.840000,273110,0.622300,0.066800
040_Nindot_ang_pagbiyahe_sa_probinsya_kay_presko_ang_hangin_ug_daghan_kahoy.wav,,48000,1,16,167253,3.480000,334550,0.310000,0.045300
041_Sa_dihang_niadtong_gabii_nakadungog_ko_og_kusog_nga_ulan.wav,,48000,1,16,147456,3.070000,294956,0.344400,0.058400
042_Nagtuon_ko_og_programming_kay_gusto_nako_makahimo_og_akong_kaugalingong_app.wav,,48000,1,16,191147,3.980000,382338,0.382700,0.051300
043_Ang_akong_paboritong_prutas_kay_mangga_kay_tam-is_ug_lami_kaayo.wav,,48000,1,16,163157,3.400000,326358,0.375700,0.053300
044_Ang_iring_sa_among_balay_kay_kanunay_magduwa_sa_among_garden.wav,,48000,1,16,141312,2.940000,282668,0.321100,0.051900
045_Kada_buntag_mokaon_ko_og_pan_ug_inom_ko_og_kape.wav,,48000,1,16,141312,2.940000,282668,0.322800,0.045200
046_Ang_among_iro_kay_kasagaran_matulog_sa_ilawom_sa_lamesa.wav,,48000,1,16,152235,3.170000,304514,0.411500,0.047800
047_Unsa_may_imong_paboritong_libro_nga_imong_nabasa.wav,,48000,1,16,126293,2.630000,252630,0.310500,0.058300
048_Ang_akong_lolo_kay_daghan_og_istorya_mahitungod_sa_ilang_panahon_sauna.wav,,48000,1,16,173397,3.610000,346838,0.263500,0.049300
049_Gusto_ko_moadto_sa_dagat_ug_maglangoy_sa_limpyo_nga_tubig.wav,,48000,1,16,136533,2.840000,273110,0.287300,0.046100
050_Nag-ulan_og_kusog_kagabii_mao_nga_bugnaw_ang_panahon_karon.wav,,48000,1,16,150187,3.130000,300418,0.366300,0.051200
051_Ang_kahoy_sa_among_likod_balay_kay_daghan_og_bunga_nga_hinog_na.wav,,48000,1,16,152235,3.170000,304514,0.401000,0.058400
052_Nindot_kaayo_ang_view_sa_bukid_labi_na_kung_mosubang_na_ang_adlaw.wav,,48000,1,16,212992,4.440000,426028,0.381300,0.053300
053_Nag-andam_ko_og_sud-an_para_sa_among_panihapon_karong_gabi.wav,,48000,1,16,113323,2.360000,226690,0.232900,0.044600
054_Kung_magbaha_mas_maayo_nga_magpabilin_lang_sa_balay_para_luwas.wav,,48000,1,16,172032,3.580000,344108,0.292000,0.046200
055_Ang_bisikleta_kay_maayo_nga_pamaagi_sa_pag-ehersisyo.wav,,48000,1,16,141995,2.960000,284034,0.406400,0.066600
056_Kanunay_kong_nagbasa_og_libro_matag_gabii_aron_masayod_ko_og_bag-ong_mga_butang..wav,,48000,1,16,190464,3.970000,380972,0.536500,0.075000
057_Kung_gusto_ka_mahimong_maayong_magtatambag_kinahanglan_nga_maminaw_ka_sa_uban..wav,,48000,1,16,176128,3.670000,352300,0.566200,0.076300
058_Ang kahoy nagapadaku sa ilang sanga ug nagahatag og landong sa init nga adlaw.wav,,48000,1,16,195925,4.080000,391894,0.592000,0.075000
059_Gusto_ko_moadto_sa_taas_nga_bungtod_aron_makita_ang_nindot_nga_tan-awon.wav,,48000,1,16,152235,3.170000,304514,0.416000,0.061200
060_Dili_kinahanglan_nga_magdali-dali_sa_pagbuhat_sa_usa_ka_desisyon.wav,,48000,1,16,135851,2.830000,271746,0.443900,0.067400
061_Kung_maglakaw_ta_sa_dalan_kinahanglan_nga_magmatngon_sa_mga_sakyanan.wav,,48000,1,16,165205,3.440000,330454,0.462900,0.072000
062_Ang dagat kay malinawon ug ang mga balud nagahumok sa baybayon.wav,,48000,1,16,170667,3.560000,341378,0.485900,0.074000
063_Ang_usa_ka_maayong_kinaiya_mao_ang_pagpakita_og_respeto_sa_uban.wav,,48000,1,16,152235,3.170000,304514,0.425000,0.056100
064_Ang teknolohiya nagapauswag sa atong pamaagi sa pagtrabaho ug komunikasyon..wav,,48000,1,16,196608,4.100000,393260,0.687300,0.067700
065_Ang_akong_damgo_mao_ang_makabiyahe_sa_lain-laing_mga_nasod..wav,,48000,1,16,152235,3.170000,304514,0.519700,0.062000
066_Ang_atong_kalibotan_puno_og_katahom_nga_dapat_natong_ampingan.wav,,48000,1,16,141995,2.960000,284034,0.536000,0.052600
067_Sa_pagkat-on_sa_bag-ong_sinultian_importante_ang_pagpraktis_matag-adlaw.wav,,48000,1,16,146773,3.060000,293590,0.535100,0.056600
068_Nagtuon_ko_og_matematika_kay_gusto_nako_masabtan_ang_mga_numero_og_ekwasyon..wav,,48000,1,16,155648,3.240000,311340,0.341400,0.048800
069_Sa_buntag_makadungog_ko_sa_mga_langgam_nga_nagkanta_sa_gawas..wav,,48000,1,16,129707,2.700000,259458,0.521200,0.062600
070_Kung_maghimo_ka_og_desisyon_siguroha_nga_imo_kining_hunahunaon_pag-ayo..wav,,48000,1,16,193877,4.040000,387798,0.425700,0.055200
071_Ang_pagsabot_sa_laing_kultura_makatabang_sa_atong_pagsinabtanay..wav,,48000,1,16,135851,2.830000,271746,0.478400,0.048700
072_Ang_tubig_sa_suba_kay_klaro_kaayo_ug_makita_nimo_ang_mga_isda_nga_naglangoy.wav,,48000,1,16,186368,3.880000,372780,0.456100,0.055700
073_Gusto_ko_mokaon_og_lechon_kung_aduna’y_fiesta_sa_among_lugar.wav,,48000,1,16,112640,2.350000,225324,0.393500,0.059600
074_Ang_among_pamilya_kanunay_magtapok_matag_Domingo_para_magkaon_og_panihapon.wav,,48000,1,16,167936,3.500000,335916,0.666400,0.056700
075_Ang_pagsulat_og_istorya_makatabang_sa_pagpaambit_sa_imong_mga_hunahuna.wav,,48000,1,16,170667,3.560000,341378,0.533100,0.055100
076_Ang_akong_paboritong_bulan_sa_tuig_kay_Disyembre_kay_bugnaw_ang_panahon.wav,,48000,1,16,146091,3.040000,292226,0.291000,0.052300
077_Ang_akong_damgo_mao_ang_mahimong_usa_ka_maayong_inhenyero_sa_umaabot.wav,,48000,1,16,276480,5.760000,553004,0.456400,0.057300
078_kadtong_tawo_nga_nagbarog_sa_kilid_sa_dalan_gahapon_kay_akong_igsuon_nga_gikan_sa_Manila.wav,,46050,1,16,136533,5.550000,273110,0.066100,0.006700
079_kung_moabot_ka_sa_among_balay_karong_gabii_pangandam_ko_og_espesyal_nga_panihapon_para_nimo.wav,,46050,1,16,136533,5.360000,273110,0.067300,0.006700
080_ang_among_silingan_kanunay_maghimo_og_saba_kada_gabii_mao_nga_dili_ko_katulog_og_tarong.wav,,46050,1,16,136533,7.340000,273110,0.052900,0.005900
081_dili_ko_kasabot_nganon_wala_ka_motunga_sa_among_kasal_bisan_pa_man_og_gidapit_tika.wav,,46050,1,16,136533,5.960000,273110,0.098900,0.007700
082_ang_among_anak_nakadaog_sa_contest_sa_eskwelahan_tungod_sa_iyang_maanindot_nga_tingog.wav,,46050,1,16,136533,6.260000,273110,0.059500,0.006600
083_ang_among_supervisor_dili_mouyon_sa_akong_sugyot_bisan_pa_og_kini_makahatag_og_dakong_benepisyo_sa_kompanya.wav,,46050,1,16,136533,7.070000,273110,0.075600,0.007400
084_kinahanglan_nakong_matapos_kining_tanan_nga_mga_papeles_sa_dili_pa_mahuman_ang_semana_aron_dili_ko_mapakyas.wav,,46050,1,16,136533,6.910000,273110,0.072700,0.006800
085_ang_akong_kauban_sa_trabaho_kanunay_nga_mogawas_sa_opisina_nga_wala.wav,,46050,1,16,136533,6.600000,273110,0.093600,0.007600
086_dugay_na_kaayo_kong_nagtrabaho_dinhi_sa_kompanya_pero_wala_gihapon.wav,,46050,1,16,136533,5.970000,273110,0.081400,0.008900
087_ang_bag-ong_empleyado_mas_paspas_motrabaho_kaysa_sa_mga_dugay_na_dinhi.wav,,46050,1,16,136533,5.830000,273110,0.070900,0.007400
088_ang_akong_mga_ginikanan_dili_mouyon_sa_among_relasyon_tungod_kay_lahi_among_relihiyon.wav,,46050,1,16,136533,7.240000,273110,0.071200,0.007800
089_kada_adlaw_ang_akong_asawa_motawag_nako_sa_opisina_aron_mangutana_kung_naunsa_na_ko.wav,,46050,1,16,136533,6.940000,273110,0.064400,0.007100
090_ang_among_mga_anak_magdula_sa_garden_kada_hapon_human_sa_ilang_homework.wav,,46050,1,16,495616,5.160000,991276,0.040600,0.005100
091_ang_akong_igsuon_nga_naa_sa_America_kanunay_magpadala_og_mga_regalo_para_sa_among_pamilya.wav,,46050,1,16,136533,5.380000,273110,0.058300,0.006700
092_gusto_nako_nga_makakita_og_trabaho_sa_siyudad_aron_makatabang_ko_sa_akong_pamilya_sa_probinsya.wav,,46050,1,16,136533,6.800000,273110,0.068300,0.006800
093_ang_among_maestra_gahatag_kanamo_og_daghan_kaayong_homework_nga_dili_na_mi_katulog_og_sayo.wav,,46050,1,16,136533,6.980000,273110,0.073800,0.005900
094_kinahanglan_kong_magtuon_og_maayo_karong_semanaha_tungod_kay_naay_importante_nga_eksam_sa_sunod_semana.wav,,46050,1,16,136533,7.300000,273110,0.053900,0.006000
095_ang_akong_manghod_nakadawat_og_scholarship_sa_usa_ka_inila_nga_unibersidad_sa_Manila.wav,,46050,1,16,136533,6.130000,273110,0.076700,0.007500
096_ang_among_eskwelahan_adunay_bag-ong_library_nga_kompleto_sa_mga_libro_ug_computers.wav,,46050,1,16,136533,5.930000,273110,0.071400,0.007200
097_lisod_kaayo_ang_mathematics_pero_kinahanglan_gyud_nakong_makapasar_aron_mahuman_ko.wav,,46050,1,16,136533,6.090000,273110,0.064900,0.006300
098_ang_tindahan_sa_eskina_nagpamaligya_og_barato_nga_mga_butang_pero_dili_kaayo_maayo_ang_kalidad.wav,,46050,1,16,136533,7.170000,273110,0.046500,0.005500
099_kinahanglan_kong_mopalit_og_bag-ong_cellphone_kay_nadaut_ang_akoa_sa_pagkahulog_sa_swimming_pool.wav,,46050,1,16,136533,6.510000,273110,0.068700,0.007800
100_ang_among_negosyo_sa_pagpamaligya_og_isda_nagmalampuson_tungod_sa_among_daghang_suki.wav,,46050,1,16,136533,6.640000,273110,0.085400,0.006400
101_ang_tag-iya_sa_mall_nagdesisyon_nga_magbuhat_og_bag-ong_parking_area_para_sa_mga_customers.wav,,46050,1,16,136533,6.100000,273110,0.064400,0.006500
102_kada_adlaw_mopalit_ko_og_pan_sa_among_silingan_nga_bakery_kay_lami_kaayo_ilang_tinapay.wav,,46050,1,16,136533,6.640000,273110,0.049700,0.005900
103_ang_doktor_niingon_nga_kinahanglan_kong_mag_ehersisyo_kada_adlaw_ug_maglikay_sa_mga_tam-is_nga_pagkaon.wav,,46050,1,16,136533,8.530000,273110,0.047100,0.005400
104_ang_akong_lola_adunay_high_blood_pressure_mao_nga_kinahanglan_siyang_moinom_og_tambal_kada_adlaw.wav,,46050,1,16,136533,6.300000,273110,0.045200,0.005400
105_kada_buntag_mobangon_ko_og_sayo_aron_makalakaw-lakaw_sa_park_para_sa_akong_kahimsog.wav,,46050,1,16,136533,6.560000,273110,0.077900,0.006900
106_ang_among_barangay_health_center_naghatag_og_libre_nga_check-up_para_sa_tanang_mga_bata.wav,,46050,1,16,136533,5.830000,273110,0.064500,0.006100
107_tungod_sa_akong_sakit_sa_tiyan_dili_na_ko_kakaon_og_mga_pagkaong_daghan_og_sili.wav,,46050,1,16,136533,5.380000,273110,0.039500,0.004500
108_lage_muadto_nakog_mercado.wav,,44100,1,16,123325,2.800000,246694,0.107400,0.014900
109_asa_diay_ka_nagpuyo_karun.wav,,44100,1,16,89191,2.020000,178426,0.108700,0.012700
110_nagpuyo_ko_sa_lapasan.wav,,44100,1,16,86631,1.960000,173306,0.124100,0.015400
111_nganong_niabot_sad_ka_dira_tanawa_unsay_nahitabo_saimoha_karun.wav,,44100,1,16,140629,3.190000,281302,0.073500,0.012800
112_kung_ang_iro_gadagan_gaunsa_lugar_ang_langgam.wav,,44100,1,16,161298,3.660000,322640,0.079800,0.010500
113_sulod_na_sa_klase_dong_late_na_kaayo_ka.wav,,44100,1,16,110525,2.510000,221094,0.085700,0.008700
114_unsa_imo_pamati_karun_maayo_raba.wav,,44100,1,16,136125,3.090000,272294,0.035400,0.005600
115_unsa_imong_ganahan.wav,,44100,1,16,78525,1.780000,157094,0.082100,0.010500
116_palihug_tabanga_kog_dala_ani.wav,,44100,1,16,120338,2.730000,240720,0.082500,0.009000
117_unsa_imong_plano_karung_adlawa.wav,,44100,1,16,99858,2.260000,199760,0.074900,0.010700
118_asa_dapit_ang_simbahan.wav,,44100,1,16,88338,2.000000,176720,0.098000,0.010900
119_daghan_kaayong_salamat.wav,,44100,1,16,95165,2.160000,190374,0.036000,0.005500
120_ganahan_ko_maminaw_ug_musika.wav,,44100,1,16,111378,2.530000,222800,0.055400,0.007500
121_init_kaayo_karung_adlawa.wav,,44100,1,16,104125,2.360000,208294,0.052000,0.009000
122_unsay_imong_ganahan_kanon.wav,,44100,1,16,96445,2.190000,192934,0.043900,0.007000
123_wala_pako_kasulod_sa_sinehan.wav,,44100,1,16,88765,2.010000,177574,0.103500,0.017400
124_unsay_imong_ganahan_nga_adlaw_sa_semana.wav,,44100,1,16,134845,3.060000,269734,0.074200,0.012100
125_maayong_buntag.wav,,44100,1,16,39322,0.890000,78688,0.022900,0.004700
126_kamusta_ka.wav,,44100,1,16,33178,0.750000,66400,0.040700,0.006800
127_salamat_sa_imong_tabang.wav,,44100,1,16,53871,1.220000,107786,0.035300,0.007800
128_maayong_gabie.wav,,44100,1,16,43123,0.980000,86290,0.050400,0.010800
129_palihug_tabangi_ko.wav,,44100,1,16,60565,1.370000,121174,0.057400,0.008600
130_asa_ka_padulong.wav,,44100,1,16,50396,1.140000,100836,0.050100,0.006500
131_kinsa_imong_kuyog.wav,,44100,1,16,49924,1.130000,99892,0.053300,0.009500
132_asa_dapit_ang_jeepney_stop.wav,,44100,1,16,71250,1.620000,142544,0.054900,0.005700
133_pila_an_plete_padulong_sa_cogon_bai.wav,,44100,1,16,77621,1.760000,155286,0.053900,0.006800
134_pag_andam_na_sa_bayad.wav,,44100,1,16,55030,1.250000,110104,0.107500,0.011600
135_toguti_ko_nga_moagi.wav,,44100,1,16,52713,1.200000,105470,0.043500,0.007000
136_naa_ba_y_shortcut_padulong_sa_skwelahan.wav,,44100,1,16,75883,1.720000,151810,0.023700,0.003700
137_ang_aplikasyon_nagkinahanglan_og_update.wav,,44100,1,16,96994,2.200000,194032,0.062800,0.009400
138_gamiton_nako_ang_mapa_sa_app.wav,,44100,1,16,65199,1.480000,130442,0.073000,0.011800
139_palihug_i-enable_ang_GPS.wav,,44100,1,16,84438,1.910000,168920,0.059200,0.008200
140_naa_kay_internet_connection.wav,,44100,1,16,50193,1.140000,100430,0.050100,0.008000
141_unsa_imong_password_sa_wifi.wav,,44100,1,16,52891,1.200000,105826,0.054100,0.008800
142_ang_akong_research_naghisgot_mahitungod_sa_AI.wav,,44100,1,16,105810,2.400000,211664,0.045700,0.005200
143_kining_teknolohiya_makatabang_sa_edukasyon.wav,,44100,1,16,97236,2.200000,194516,0.030200,0.005100
144_nagkinahanglan_kami_og_daghang_datos.wav,,44100,1,16,93569,2.120000,187182,0.036100,0.006800
145_ang_transfer_learning_makatabang_sa_low-resource_languages.wav,,44100,1,16,135245,3.070000,270534,0.047900,0.007600
146_unsay_buhaton_sa_model_kung_walay_igo_nga_datos.wav,,44100,1,16,143657,3.260000,287358,0.048600,0.006600
147_usa.wav,,44100,1,16,25487,0.580000,51018,0.043800,0.008900
148_duha.wav,,44100,1,16,22591,0.510000,45226,0.109600,0.018900
149_tulo.wav,,44100,1,16,23750,0.540000,47544,0.026300,0.006000
150_upat.wav,,44100,1,16,16589,0.380000,33222,0.034700,0.005900
151_lima.wav,,44100,1,16,20274,0.460000,40592,0.033900,0.007500
152_pito_ka_kilometro.wav,,44100,1,16,56188,1.270000,112420,0.044700,0.005700
153_napulo_ka_minuto.wav,,44100,1,16,47500,1.080000,95044,0.041100,0.006200
154_akong_pangalan_kay_leandro.wav,,44100,1,16,60823,1.380000,121690,0.033200,0.004000
155_kung_musakay_ko_ug_jeepney_kanunay_ko_mag_andam_ug_saktong_plite.wav,,48000,1,16,193331,4.030000,386706,0.378200,0.054500
156_mag_praktis_ko_sa_akoang_pronounciation_aron_mas_tinaw_akoang_tingog.wav,,48000,1,16,185139,3.860000,370322,0.474500,0.057900
157_sadyang_bata_pako_ganahan_kaayo_ko_magduwa_sa_gawas.wav,,48000,1,16,147456,3.070000,294956,0.463300,0.075700
158_nagkaton_ko_ug_laing_sinultian_aron_makasabot_ko_ug_laing_laing_kultura.wav,,48000,1,16,231834,4.830000,463712,0.385500,0.049600
159_dili_sayon_ang_pagkat-on_ug_skills_apan_kailangan_lang_ug_pasensya.wav,,48000,1,16,231014,4.810000,462072,0.659800,0.066200
160_ang_katong_paboritong_kanta_kai_makaparelaks_ug_makawala_sa_stress.wav,,48000,1,16,216269,4.510000,432582,0.500200,0.069100
161_dako_ug_tabang_ang_teknolohiya_sa_atong_adlaw-adlaw_na_kinabuhi.wav,,48000,1,16,163840,3.410000,327724,0.612500,0.070700
162_Mas_maayo_nga_magpraktis_sa_paglitok_sa_mga_pulong_para_mas_klaro.wav,,48000,1,16,206438,4.300000,412920,0.448900,0.069100
163_Dugay_na_ko_wala_kabisita_sa_akong_mga_higala_sa_pikas_barangay.wav,,48000,1,16,163840,3.410000,327724,0.557100,0.064500
164_Nindot_ang_pagbiyahe_sa_probinsya_kay_presko_ang_hangin_ug_daghan_kahoy.wav,,48000,1,16,200704,4.180000,401452,0.293900,0.047900
165_Sa_dihang_niadtong_gabii_nakadungog_ko_og_kusog_nga_ulan.wav,,48000,1,16,176947,3.690000,353938,0.312800,0.053000
166_Nagtuon_ko_og_programming_kay_gusto_nako_makahimo_og_akong_kaugalingong_app.wav,,48000,1,16,229376,4.780000,458796,0.331400,0.051700
167_Ang_akong_paboritong_prutas_kay_mangga_kay_tam-is_ug_lami_kaayo.wav,,48000,1,16,195789,4.080000,391622,0.354600,0.055000
168_Ang_iring_sa_among_balay_kay_kanunay_magduwa_sa_among_garden.wav,,48000,1,16,169574,3.530000,339192,0.332200,0.052600
169_Kada_buntag_mokaon_ko_og_pan_ug_inom_ko_og_kape.wav,,48000,1,16,169574,3.530000,339192,0.261900,0.042700
170_Ang_among_iro_kay_kasagaran_matulog_sa_ilawom_sa_lamesa.wav,,48000,1,16,182682,3.810000,365408,0.359800,0.050100
171_Unsa_may_imong_paboritong_libro_nga_imong_nabasa.wav,,48000,1,16,151552,3.160000,303148,0.283400,0.054900
172_Ang_akong_lolo_kay_daghan_og_istorya_mahitungod_sa_ilang_panahon_sauna.wav,,48000,1,16,208077,4.330000,416198,0.358500,0.052000
173_Gusto_ko_moadto_sa_dagat_ug_maglangoy_sa_limpyo_nga_tubig.wav,,48000,1,16,163840,3.410000,327724,0.253800,0.045700
174_Nag-ulan_og_kusog_kagabii_mao_nga_bugnaw_ang_panahon_karon.wav,,48000,1,16,180224,3.750000,360492,0.309300,0.056300
175_Ang_kahoy_sa_among_likod_balay_kay_daghan_og_bunga_nga_hinog_na.wav,,48000,1,16,182682,3.810000,365408,0.430500,0.058300
176_Nindot_kaayo_ang_view_sa_bukid_labi_na_kung_mosubang_na_ang_adlaw.wav,,48000,1,16,255590,5.320000,511224,0.270700,0.047100
177_Nag-andam_ko_og_sud-an_para_sa_among_panihapon_karong_gabi.wav,,48000,1,16,135987,2.830000,272018,0.283900,0.047100
178_Kung_magbaha_mas_maayo_nga_magpabilin_lang_sa_balay_para_luwas.wav,,48000,1,16,206438,4.300000,412920,0.331600,0.048700
179_Ang_bisikleta_kay_maayo_nga_pamaagi_sa_pag-ehersisyo.wav,,48000,1,16,170394,3.550000,340832,0.432000,0.062800
180_Kanunay_kong_nagbasa_og_libro_matag_gabii_aron_masayod_ko_og_bag-ong_mga_butang..wav,,48000,1,16,228557,4.760000,457158,0.540100,0.081500
181_Kung_gusto_ka_mahimong_maayong_magtatambag_kinahanglan_nga_maminaw_ka_sa_uban..wav,,48000,1,16,211354,4.400000,422752,0.508300,0.082200
182_Ang kahoy nagapadaku sa ilang sanga ug nagahatag og landong sa init nga adlaw.wav,,48000,1,16,235110,4.900000,470264,0.651400,0.075400
183_Gusto_ko_moadto_sa_taas_nga_bungtod_aron_makita_ang_nindot_nga_tan-awon.wav,,48000,1,16,182682,3.810000,365408,0.386900,0.062300
184_Dili_kinahanglan_nga_magdali-dali_sa_pagbuhat_sa_usa_ka_desisyon.wav,,48000,1,16,163021,3.400000,326086,0.475100,0.063600
185_Kung_maglakaw_ta_sa_dalan_kinahanglan_nga_magmatngon_sa_mga_sakyanan.wav,,48000,1,16,198246,4.130000,396536,0.496900,0.074700
186_Ang dagat kay malinawon ug ang mga balud nagahumok sa baybayon.wav,,48000,1,16,204800,4.270000,409644,0.478700,0.072800
187_Ang_usa_ka_maayong_kinaiya_mao_ang_pagpakita_og_respeto_sa_uban.wav,,48000,1,16,182682,3.810000,365408,0.402500,0.057700
188_Ang teknolohiya nagapauswag sa atong pamaagi sa pagtrabaho ug komunikasyon..wav,,48000,1,16,235930,4.920000,471904,0.513500,0.071200
189_Ang_akong_damgo_mao_ang_makabiyahe_sa_lain-laing_mga_nasod..wav,,48000,1,16,182682,3.810000,365408,0.476600,0.059900
190_Ang_atong_kalibotan_puno_og_katahom_nga_dapat_natong_ampingan.wav,,48000,1,16,170394,3.550000,340832,0.498600,0.063100
191_Sa_pagkat-on_sa_bag-ong_sinultian_importante_ang_pagpraktis_matag-adlaw.wav,,48000,1,16,176128,3.670000,352300,0.509300,0.055500
192_Nagtuon_ko_og_matematika_kay_gusto_nako_masabtan_ang_mga_numero_og_ekwasyon..wav,,48000,1,16,186778,3.890000,373600,0.467600,0.051900
193_Sa_buntag_makadungog_ko_sa_mga_langgam_nga_nagkanta_sa_gawas..wav,,48000,1,16,155648,3.240000,311340,0.426600,0.055800
194_Kung_maghimo_ka_og_desisyon_siguroha_nga_imo_kining_hunahunaon_pag-ayo..wav,,48000,1,16,232653,4.850000,465350,0.497000,0.057800
195_Ang_pagsabot_sa_laing_kultura_makatabang_sa_atong_pagsinabtanay..wav,,48000,1,16,163021,3.400000,326086,0.434000,0.051000
196_Ang_tubig_sa_suba_kay_klaro_kaayo_ug_makita_nimo_ang_mga_isda_nga_naglangoy.wav,,48000,1,16,223642,4.660000,447328,0.412900,0.054100
197_Gusto_ko_mokaon_og_lechon_kung_aduna’y_fiesta_sa_among_lugar.wav,,48000,1,16,135168,2.820000,270380,0.385100,0.059900
198_Ang_among_pamilya_kanunay_magtapok_matag_Domingo_para_magkaon_og_panihapon.wav,,48000,1,16,201523,4.200000,403090,0.468500,0.053600
199_Ang_pagsulat_og_istorya_makatabang_sa_pagpaambit_sa_imong_mga_hunahuna.wav,,48000,1,16,204800,4.270000,409644,0.487100,0.056000
200_Ang_akong_paboritong_bulan_sa_tuig_kay_Disyembre_kay_bugnaw_ang_panahon.wav,,48000,1,16,175309,3.650000,350662,0.440500,0.052700
201_Ang_akong_damgo_mao_ang_mahimong_usa_ka_maayong_inhenyero_sa_umaabot.wav,,48000,1,16,331776,6.910000,663596,0.363100,0.055800
202_kadtong_tawo_nga_nagbarog_sa_kilid_sa_dalan_gahapon_kay_akong_igsuon_nga_gikan_sa_Manila.wav,,46050,1,16,136533,6.660000,273110,0.051900,0.006600
203_kung_moabot_ka_sa_among_balay_karong_gabii_pangandam_ko_og_espesyal_nga_panihapon_para_nimo.wav,,46050,1,16,136533,6.430000,273110,0.063300,0.007100
